"sales_price","sales_price_log","estimate_range","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
1326120,14.0977679433708,516000,"0",18850,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
2022720,14.5199536982661,1548000,"0",12610,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
598560,13.302282049582,258000,"0",3510,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
6021720,15.6108834907622,2580000,"0",5918.5,"0","0","1","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
5082600,15.4413334996477,1290000,"0",15892.5,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","1","0"
1527360,14.2390513127997,258000,"0",4453,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
1248720,14.0376295846323,516000,"0",6375,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
397320,12.8924972803293,129000,"0",5561,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
366360,12.8113717355169,129000,"0",4860,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
536640,13.193082757617,154800,"0",9779,"0","1","1","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
753360,13.5322984801839,219300,"0",6795,"0","0","1","0","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
1093920,13.9052781331476,258000,"0",33200,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
4287960,15.2713216533311,190199.041257801,"0",60400,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
5010360,15.4270183267669,1290000,"0",65532,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","1"
706920,13.4686727843037,258000,"0",27004,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
288960,12.5740435492108,129000,"0",11229,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
96750,11.479885610892,25800,"0",12250,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
1867920,14.4403360703014,387000,"0",160128,"0","0","1","1","0","0","2016","4","Sunday","1","0","1","0","0","0","0","0","0","0"
753360,13.5322984801839,90300,"0",26308.84,"0","0","1","1","0","0","2016","4","Sunday","1","0","1","0","0","0","0","0","0","0"
1867920,14.4403360703014,645000,"0",23571,"0","0","1","1","0","0","2016","4","Sunday","1","0","1","0","0","0","0","0","0","0"
784320,13.5725723793219,129000,"0",25696.09,"0","0","1","1","0","0","2016","4","Sunday","1","0","1","0","0","0","0","0","0","0"
319920,12.6758262435207,129000,"0",9944,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
319920,12.6758262435207,129000,"0",4598,"0","0","1","0","0","0","2016","4","Sunday","0","1","0","1","0","0","0","0","0","0"
412800,12.9307184931495,129000,"0",6012,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
474720,13.0704804355246,129000,"0",10505.25,"0","0","1","1","0","0","2016","4","Sunday","1","0","0","0","0","0","0","0","0","0"
753360,13.5322984801839,387000,"0",16425,"0","0","1","1","0","0","2016","4","Sunday","1","0","0","0","0","0","0","0","0","0"
474720,13.0704804355246,129000,"0",59929.8,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
161250,11.990711234658,129000,"0",21600,"0","0","1","1","0","0","2016","4","Sunday","0","1","0","0","0","0","0","0","0","0"
1016520,13.8318955872136,77400,"0",88999.25,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
145130,11.8853851714644,29670,"0",14000,"0","0","1","1","0","0","2016","4","Sunday","0","1","0","0","0","0","0","0","0","0"
153190,11.9394342600067,29670,"0",32400,"0","0","1","0","0","0","2016","4","Sunday","1","0","1","0","0","0","0","0","0","0"
177380,12.0860496029304,25800,"0",16788,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
273480,12.5189837720277,116100,"0",49650.5,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
552120,13.2215206929375,129000,"0",32364.01,"0","0","1","1","0","0","2016","4","Sunday","1","1","0","0","0","0","0","0","0","0"
381840,12.8527569516798,116100,"0",40000,"0","0","1","1","0","0","2016","4","Sunday","1","0","1","0","0","0","0","0","0","0"
60850,11.0161670984157,6410,"0",1681,"0","0","1","1","0","0","2016","1","Wednesday","1","0","1","0","0","0","0","0","0","0"
22420,10.0177086966262,12810,"0",3844,"0","0","1","1","0","0","2016","1","Wednesday","0","0","0","0","0","0","0","0","0","0"
56040,10.9338210004509,8970,"0",2480.04,"0","0","1","1","0","0","2016","1","Wednesday","1","0","1","0","0","0","0","0","0","0"
24020,10.086642095634,2560,"0",150,"0","0","1","1","0","0","2016","1","Wednesday","0","0","1","0","1","0","0","0","0","0"
286940,12.5670284136524,64050,"0",945,"0","0","1","1","0","0","2016","1","Wednesday","0","1","0","1","0","0","0","0","0","0"
317690,12.6688313435268,64050,"0",3050,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
19220,9.86370668252428,6410,"0",9100,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
160130,11.9837412643165,25620,"0",4870.25,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
11210,9.32456151606621,2560,"0",2470.2,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","1","0","0","0","0","0","0"
19220,9.86370668252428,5120,"0",663.39,"0","0","1","1","0","0","2016","1","Wednesday","0","0","0","1","1","0","0","0","1","0"
96080,11.4729364567539,12810,"0",9360,"0","0","1","0","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
36830,10.5140680094391,6410,"0",2421.09,"0","0","1","0","0","0","2016","1","Wednesday","0","0","1","0","1","0","0","0","0","0"
17610,9.77622220149025,2560,"0",6936,"0","0","1","1","0","0","2016","1","Wednesday","0","0","1","0","1","0","0","0","0","0"
625130,13.3457149070895,128100,"0",17978.07,"0","0","0","0","0","0","2016","1","Wednesday","1","0","1","0","0","0","0","0","0","0"
88070,11.3858872317995,25620,"0",10180.81,"0","0","1","1","0","0","2016","1","Wednesday","0","0","0","0","0","0","1","0","0","0"
19220,9.86370668252428,7690,"0",5310,"0","0","1","1","0","0","2016","1","Wednesday","1","0","1","0","0","0","0","0","0","0"
76860,11.2497408641188,25620,"0",4374,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
99280,11.5056994198785,20500,"0",6930,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
12810,9.45798139489078,2560,"0",5508,"0","0","0","0","0","1","2016","1","Wednesday","0","0","1","0","1","0","0","0","1","0"
160130,11.9837412643165,64050,"0",45461,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
7690,8.94767606249969,2570,"0",13000,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
10410,9.25052216160901,3840,"0",22575,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
10410,9.25052216160901,1281,"0",10000,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
12810,9.45798139489078,8960,"0",22165,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
6410,8.76561454991472,5120,"0",12969,"0","0","1","1","0","0","2016","1","Wednesday","1","0","1","0","0","0","0","0","0","0"
19220,9.86370668252428,7690,"0",5600,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
28820,10.2688248695535,8970,"0",3936,"0","0","1","1","0","0","2016","1","Wednesday","1","1","0","0","0","0","0","0","0","0"
41630,10.636576340189,2567,"0",10324,"0","0","1","1","0","0","2020","4","Wednesday","1","0","1","0","0","0","0","0","0","0"
3522,8.16678428905615,1281,"0",2499.64,"0","0","1","1","0","0","2020","4","Wednesday","0","1","0","0","0","0","0","0","0","1"
2241,7.71467747380093,1281,"0",22295.51,"0","0","1","1","0","0","2020","4","Wednesday","1","0","1","1","0","0","0","0","1","0"
76860,11.2497408641188,16660,"0",668.25,"0","0","1","1","0","0","2020","4","Wednesday","0","0","0","1","1","0","0","0","0","0"
5600,8.63052187672324,2560,"0",17764.38,"0","0","0","0","0","0","2020","4","Wednesday","0","1","1","0","1","0","0","0","0","0"
8010,8.9884460400624,2560,"0",18144,"0","0","1","1","0","0","2020","4","Wednesday","1","1","0","0","0","0","0","0","0","0"
60850,11.0161670984157,25620,"0",938.05,"0","0","1","1","0","0","2020","4","Wednesday","0","0","1","1","0","0","0","0","0","0"
120090,11.6959967406547,25620,"0",3297.65,"0","0","1","0","1","0","2020","4","Wednesday","0","0","0","1","1","0","0","0","0","0"
12810,9.45798139489078,2567,"0",2850,"1","0","0","0","0","0","2020","4","Wednesday","1","0","1","0","0","0","0","0","0","0"
2081,7.64060382639363,1281,"0",29600,"0","0","1","0","1","0","2020","4","Wednesday","1","1","0","0","0","0","0","0","0","0"
25620,10.1511285754507,5120,"0",7676,"0","0","1","1","0","0","2020","4","Tuesday","1","0","1","0","0","0","0","0","0","0"
67250,11.1161722974641,12810,"0",1597.5,"0","0","1","1","0","0","2020","4","Tuesday","1","1","0","0","0","0","0","0","0","0"
8010,8.9884460400624,2560,"0",828,"0","0","0","0","0","0","2020","5","Tuesday","0","0","1","1","0","0","0","0","0","0"
9610,9.17055950196434,2560,"0",3106.5,"0","0","0","0","0","0","2020","5","Tuesday","0","0","1","1","0","0","0","0","0","0"
1935,7.56786260546388,516,"0",5892.06,"0","0","1","1","0","0","2020","5","Tuesday","0","0","0","0","0","0","0","0","0","0"
886,6.78671695060508,516,"0",38415,"0","0","1","1","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
67730,11.1232844922089,25800,"0",1640.25,"0","0","1","1","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
6450,8.77183540978982,2580,"0",22109.8,"0","0","1","1","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
177400,12.0861623488576,129020,"0",2314,"0","0","1","1","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
1048,6.95463886488099,516,"0",3555,"0","0","1","1","0","0","2020","5","Tuesday","0","0","1","0","0","0","0","0","0","0"
1451,7.28000825288419,258,"0",7472.5,"0","0","1","0","0","0","2020","5","Tuesday","0","0","0","0","0","0","0","0","0","0"
1290,7.16239749735572,516,"0",7776.3,"0","0","1","1","0","0","2020","5","Tuesday","1","0","0","0","0","0","0","0","0","0"
1370,7.22256601882217,516,"0",16767,"0","0","1","1","0","0","2020","5","Tuesday","1","1","0","0","0","0","0","0","0","0"
8780,9.08023168662916,1277,"0",156.25,"0","0","1","1","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
10380,9.24763615671988,2550,"0",870.25,"0","0","1","1","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
23950,10.0837236028391,1278,"0",2346,"0","0","1","0","0","0","2020","5","Tuesday","0","0","1","0","1","0","0","0","0","0"
22350,10.0145816000417,5110,"0",3576.04,"0","0","1","0","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
3033,8.01730750768858,511,"0",819,"0","0","1","1","0","0","2020","5","Tuesday","0","0","0","0","0","0","0","0","0","0"
3033,8.01730750768858,1277,"0",99.75,"0","0","1","1","0","0","2020","5","Tuesday","0","0","0","0","0","0","0","0","0","0"
10380,9.24763615671988,2550,"0",232.5625,"0","0","1","1","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
28740,10.266045159633,12780,"0",10000,"0","0","1","1","0","0","2020","5","Tuesday","1","0","1","0","0","0","0","0","0","0"
6710,8.81135422996573,1278,"0",2369.8,"0","0","1","0","0","0","2020","5","Tuesday","0","0","1","0","1","0","0","0","0","0"
222120,12.3109730553555,114230,"0",3575,"0","0","1","0","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
55530,10.9246786942357,6350,"0",5120,"0","0","1","0","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
4759,8.46779284112111,1396,"0",645,"1","0","0","0","0","0","2020","5","Wednesday","0","0","1","0","1","0","0","0","0","0"
7140,8.87346805533363,2540,"0",1831.5,"1","0","0","0","0","0","2020","5","Wednesday","0","0","1","0","1","0","0","0","0","0"
1586,7.36897040219479,1269,"0",9210.5,"0","0","1","1","0","0","2020","5","Wednesday","0","0","1","0","1","0","0","0","0","0"
11110,9.31560088263368,2543,"0",32942,"0","0","1","1","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
4125,8.32482129876878,1269,"0",716.75,"0","0","1","1","0","0","2020","5","Wednesday","0","0","1","0","1","0","0","0","0","0"
7140,8.87346805533363,1270,"0",99.75,"0","0","1","1","0","0","2020","5","Wednesday","0","0","1","0","0","0","0","0","0","0"
1110,7.01211529430638,634,"0",816,"0","0","1","1","0","0","2020","5","Wednesday","0","1","0","0","0","0","1","0","0","0"
2379,7.77443551030296,1269,"0",2450,"0","0","1","0","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
13490,9.5097039492018,2540,"0",5520,"0","0","1","0","0","0","2020","5","Wednesday","0","1","0","0","0","0","0","1","0","0"
11110,9.31560088263368,2530,"0",669.75,"0","0","1","0","0","0","2020","5","Wednesday","0","1","0","0","0","0","0","1","0","0"
9520,9.16115012778541,2530,"0",546,"0","0","1","0","0","0","2020","5","Wednesday","0","1","0","0","0","0","0","1","0","0"
4125,8.32482129876878,2540,"0",10502,"0","0","1","1","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
6350,8.75621009188674,2540,"0",750,"0","0","1","1","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
30140,10.3136084721805,12690,"0",7381,"0","0","1","1","0","0","2020","5","Wednesday","0","1","0","0","0","0","1","0","0","0"
2379,7.77443551030296,1269,"0",1111.5,"0","0","1","1","0","0","2020","5","Wednesday","0","0","1","0","0","0","0","0","0","0"
4759,8.46779284112111,2543,"0",5402.25,"0","0","1","1","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
396,5.98141421125448,1269,"0",22067.5,"0","1","1","0","0","0","2020","5","Wednesday","1","1","0","1","0","0","0","0","0","0"
3807,8.2445967563825,2543,"0",9417,"0","0","0","0","0","0","2020","5","Wednesday","0","0","1","0","0","0","0","0","0","1"
7620,8.93853164868069,889,"0",2370,"0","0","1","0","0","0","2020","5","Wednesday","0","0","0","0","0","1","0","0","0","1"
25380,10.1417167412684,2530,"0",2542.5,"0","0","1","1","0","0","2020","5","Wednesday","0","0","0","0","0","1","0","0","0","1"
22210,10.0082979168885,3800,"0",2301,"0","0","1","0","0","0","2020","5","Wednesday","0","0","0","0","0","1","0","0","0","1"
2379,7.77443551030296,635,"0",686.25,"1","0","0","0","0","0","2020","5","Wednesday","0","0","1","0","1","0","0","0","0","0"
4759,8.46779284112111,1269,"0",682,"1","0","0","0","0","0","2020","5","Wednesday","0","0","1","0","1","0","0","0","0","0"
3807,8.2445967563825,1269,"0",2726,"1","0","0","0","0","0","2020","5","Wednesday","0","0","1","0","1","0","0","0","0","0"
11110,9.31560088263368,3800,"0",4636,"0","0","1","1","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
2538,7.83913164827433,635,"0",958.5,"0","0","1","0","0","0","2020","5","Wednesday","0","1","0","0","0","0","0","0","0","1"
3014,8.01102337918644,635,"0",1602,"0","1","1","0","0","0","2020","5","Wednesday","0","1","0","0","0","0","0","1","0","0"
3490,8.15765701519647,2543,"0",3588.75,"0","0","1","1","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
2538,7.83913164827433,1269,"0",3500,"0","0","0","0","0","1","2020","5","Wednesday","0","0","0","0","0","1","0","0","0","1"
2855,7.95682712209011,3800,"0",6837.3,"0","0","1","1","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
396,5.98141421125448,635,"0",4533.75,"0","0","1","0","0","0","2020","5","Wednesday","1","1","0","0","0","0","0","0","0","0"
396,5.98141421125448,2542,"0",1632,"0","0","1","1","0","0","2020","5","Wednesday","0","0","1","0","1","0","0","0","0","0"
634,6.45204895443723,2542,"0",2000,"0","0","1","0","1","0","2020","5","Wednesday","1","0","1","0","0","0","0","0","0","0"
555,6.31896811374643,635,"0",4925.25,"0","0","1","1","0","0","2020","5","Wednesday","1","0","1","0","0","0","0","0","0","0"
1427,7.26332961747684,635,"0",20636,"0","0","1","1","0","0","2020","5","Wednesday","0","0","0","0","0","1","0","0","0","0"
46860,10.7549197120618,2500,"0",4500,"0","0","1","1","0","0","2020","6","Tuesday","1","0","1","0","0","0","0","0","0","0"
8590,9.0583540149783,2502,"0",1200,"0","0","1","0","0","0","2020","6","Tuesday","1","0","1","0","0","0","0","0","0","0"
26550,10.1867850266701,1250,"0",5581.5,"0","0","1","1","0","0","2020","6","Tuesday","1","0","1","0","0","0","0","0","0","0"
168310,12.0335627961202,76860,"1",1102,"0","0","1","1","0","0","2017","11","Saturday","0","1","0","1","0","0","0","0","0","0"
2068710,14.5424357825731,1281000,"1",4636,"0","0","1","1","0","0","2017","11","Saturday","1","1","0","0","0","0","0","0","0","0"
2876610,14.8721230754721,768600,"1",2819.8,"0","0","1","1","0","0","2017","11","Saturday","0","1","0","1","0","0","0","0","0","0"
1069860,13.8830383567561,256200,"1",12075,"0","0","1","1","0","0","2017","11","Saturday","1","1","0","0","0","0","0","0","0","0"
290720,12.58011588363,76860,"1",8313,"0","0","1","1","0","0","2017","11","Saturday","1","1","0","0","0","0","0","0","0","0"
290720,12.58011588363,102480,"1",9091.5,"0","0","1","0","0","0","2017","11","Saturday","1","1","0","0","0","0","0","0","0","0"
122410,11.7151313450696,51240,"1",10146.75,"0","0","1","0","0","0","2017","11","Saturday","0","1","0","1","0","0","0","0","0","0"
145360,11.8869687030701,25620,"1",18900,"0","0","1","0","0","0","2017","11","Saturday","0","0","0","0","0","1","0","1","0","0"
183610,12.1205692219162,51240,"1",39000,"0","0","1","1","0","0","2017","11","Saturday","1","0","1","0","0","0","0","0","0","0"
306020,12.6314057382758,89670,"1",12780,"0","0","1","0","0","0","2017","11","Saturday","1","1","0","0","0","0","0","0","0","0"
394160,12.8845121972178,76860,"1",1292.44,"0","0","1","1","0","0","2017","11","Saturday","0","1","0","1","0","0","0","0","0","0"
526360,13.1737406682641,128100,"1",3510,"0","0","1","0","0","0","2017","11","Saturday","1","1","0","0","0","0","0","0","0","0"
