,x,y,z,canvas,oil,acrylic,board,paper,lacquer,masonite,panel,ink,wood
2629,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2630,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2631,Acrylic and emulsion paint,acrylic and emulsion paint,acrylic  emulsion paint,0,0,1,0,0,0,0,0,0,0
2632,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
2633,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2634,Oil and tempera / Panel,oil and tempera  panel,oil  tempera  panel,0,1,0,0,0,0,0,1,0,0
2635,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2636,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2637,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2638,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
2639,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2640,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2641,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2642,Pastel on tinted paper,pastel on tinted paper,pastel tinted paper,0,0,0,0,1,0,0,0,0,0
2643,Pastel on tinted paper adhered to a support sheet,pastel on tinted paper adhered to a support sheet,pastel tinted paper adhered to a support sheet,0,0,0,0,1,0,0,0,0,0
2644,Pastel on tinted paper adhered to a support sheet,pastel on tinted paper adhered to a support sheet,pastel tinted paper adhered to a support sheet,0,0,0,0,1,0,0,0,0,0
2645,Pastel on paper adhered to a support sheet,pastel on paper adhered to a support sheet,pastel paper adhered to a support sheet,0,0,0,0,1,0,0,0,0,0
2646,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2647,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2648,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2649,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2650,Ink and acrylic / Paper,ink and acrylic  paper,ink  acrylic  paper,0,0,1,0,1,0,0,0,1,0
2651,Ink and acrylic / Canvas,ink and acrylic  canvas,ink  acrylic  canvas,1,0,1,0,0,0,0,0,1,0
2652,Ink and acrylic / Canvas,ink and acrylic  canvas,ink  acrylic  canvas,1,0,1,0,0,0,0,0,1,0
2653,Metallic paint on colour / Paper,metallic paint on colour  paper,metallic paint colour  paper,0,0,0,0,1,0,0,0,0,0
2654,Oil on gold paper,oil on gold paper,oil gold paper,0,1,0,0,1,0,0,0,0,0
2655,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2656,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2657,Oil on canvas laid on cardboard,oil on canvas laid on cardboard,oil canvas laid cardboard,1,1,0,1,0,0,0,0,0,0
2658,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2659,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
2660,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
2661,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2662,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
2663,Oil and mineral pigment / Canvas,oil and mineral pigment  canvas,oil  mineral pigment  canvas,1,1,0,0,0,0,0,0,0,0
2664,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
2665,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2666,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2667,Oil on silk laid on board,oil on silk laid on board,oil silk laid board,0,1,0,1,0,0,0,0,0,0
2668,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
2669,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2670,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2671,Oil on canvas / Wood,oil on canvas  wood,oil canvas  wood,1,1,0,0,0,0,0,0,0,1
2672,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
2673,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2674,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2675,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2676,Oil and canvas on dibond,oil and canvas on dibond,oil  canvas dibond,1,1,0,0,0,0,0,0,0,0
2677,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2678,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2679,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2680,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2681,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2682,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2683,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2684,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2685,Resin and lacquer and wood,resin and lacquer and wood,resin  lacquer  wood,0,0,0,0,0,1,0,0,0,1
2686,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2687,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2688,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2689,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2690,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2691,"Ink , acrylic and fiber paste / Linen",ink  acrylic and fiber paste  linen,ink  acrylic  fiber paste  linen,0,0,1,0,0,0,0,0,1,0
2692,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2693,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2694,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2695,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2696,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2697,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2698,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2699,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2700,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2701,Lacquer / Panel,lacquer  panel,lacquer  panel,0,0,0,0,0,1,0,1,0,0
2702,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2703,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2704,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2705,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2706,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2707,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2708,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2709,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2710,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2711,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2712,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2713,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2714,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2715,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2716,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2717,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2718,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2719,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2720,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2721,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2722,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2723,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2724,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2725,"Acrylic and coloured pencil on paper, mounted on canvas",acrylic and coloured pencil on paper mounted on canvas,acrylic  coloured pencil paper mounted canvas,1,0,1,0,1,0,0,0,0,0
2726,Acrylic on cotton mounted on FRP,acrylic on cotton mounted on frp,acrylic cotton mounted frp,0,0,1,0,0,0,0,0,0,0
2727,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2728,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2729,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2730,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2731,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
2732,Oil and aluminium / Canvas,oil and aluminium  canvas,oil  aluminium  canvas,1,1,0,0,0,0,0,0,0,0
2733,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2734,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2735,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2736,"Acrylic , oil, pastel and paper / Canvas",acrylic  oil pastel and paper  canvas,acrylic  oil pastel  paper  canvas,1,1,1,0,1,0,0,0,0,0
2737,"Acrylic , oil stick and spray paint / Canvas",acrylic  oil stick and spray paint  canvas,acrylic  oil stick  spray paint  canvas,1,1,1,0,0,0,0,0,0,0
2738,Acrylic on wood,acrylic on wood,acrylic wood,0,0,1,0,0,0,0,0,0,1
2739,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2740,Acrylic with gold pigment and metallic paint / Canvas,acrylic with gold pigment and metallic paint  canvas,acrylic with gold pigment  metallic paint  canvas,1,0,1,0,0,0,0,0,0,0
2741,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2742,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2743,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
2744,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2745,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2746,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2747,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2748,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2749,Lacquer / Panel,lacquer  panel,lacquer  panel,0,0,0,0,0,1,0,1,0,0
2750,Lacquer / Panel,lacquer  panel,lacquer  panel,0,0,0,0,0,1,0,1,0,0
2751,Lacquer and gold leaf / Panel,lacquer and gold leaf  panel,lacquer  gold leaf  panel,0,0,0,0,0,1,0,1,0,0
2752,Oil / Paper on board,oil  paper on board,oil  paper board,0,1,0,1,1,0,0,0,0,0
2753,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2754,Oil on silk laid on board,oil on silk laid on board,oil silk laid board,0,1,0,1,0,0,0,0,0,0
2755,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2756,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2757,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2758,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2759,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2760,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2761,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2762,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2763,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2764,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2765,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2766,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2767,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2768,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2769,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
2770,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2771,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2772,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2773,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2774,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2775,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2776,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2777,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2778,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2779,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2780,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2781,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2782,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2783,Acrylic and batik cloth stitched / Canvas,acrylic and batik cloth stitched  canvas,acrylic  batik cloth stitched  canvas,1,0,1,0,0,0,0,0,0,0
2784,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2785,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2786,Acrylic / Cardboard,acrylic  cardboard,acrylic  cardboard,0,0,1,1,0,0,0,0,0,0
2787,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2788,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2789,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2790,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
2791,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2792,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2793,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2794,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2795,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2796,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2797,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2798,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2799,Oil on newspaper,oil on newspaper,oil newspaper,0,1,0,0,0,0,0,0,0,0
2800,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2801,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2802,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2803,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2804,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2805,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2806,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2807,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2808,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2809,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2810,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2811,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2812,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
2813,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2814,Oil / Cotton,oil  cotton,oil  cotton,0,1,0,0,0,0,0,0,0,0
2815,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2816,Oil / Cloth,oil  cloth,oil  cloth,0,1,0,0,0,0,0,0,0,0
2817,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2818,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2819,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2820,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2821,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2822,"Oil , perspex and aluminum / Canvas",oil  perspex and aluminum  canvas,oil  perspex  aluminum  canvas,1,1,0,0,0,0,0,0,0,0
2823,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2824,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2825,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2826,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2827,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2828,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2829,Ink and acrylic / Canvas,ink and acrylic  canvas,ink  acrylic  canvas,1,0,1,0,0,0,0,0,1,0
2830,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
2831,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2832,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
2833,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
2834,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
2835,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
2836,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
2837,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2838,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2839,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2840,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2841,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2842,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2843,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2844,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
2845,"Oil on canvas, mounted on paperboard",oil on canvas mounted on paperboard,oil canvas mounted paperboard,1,1,0,1,1,0,0,0,0,0
2846,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
2847,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2848,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2849,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2850,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2851,Oil and acrylic / Canvas,oil and acrylic  canvas,oil  acrylic  canvas,1,1,1,0,0,0,0,0,0,0
2852,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2853,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2854,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2855,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2856,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2857,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2858,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2859,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
2860,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2861,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2862,Acrylic and coloured pencil / Canvas,acrylic and coloured pencil  canvas,acrylic  coloured pencil  canvas,1,0,1,0,0,0,0,0,0,0
2863,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2864,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2865,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2866,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2867,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2868,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2869,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2870,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2871,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2872,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2873,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2874,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2875,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2876,Acrylic on canvas,acrylic on canvas,acrylic canvas,1,0,1,0,0,0,0,0,0,0
2877,Oil and wood stain on enamel / Canvas,oil and wood stain on enamel  canvas,oil  wood stain enamel  canvas,1,1,0,0,0,0,0,0,0,1
2878,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2879,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
2880,Oil and pigment / Canvas,oil and pigment  canvas,oil  pigment  canvas,1,1,0,0,0,0,0,0,0,0
2881,Acrylic on Korean paper mounted on canvas,acrylic on korean paper mounted on canvas,acrylic korean paper mounted canvas,1,0,1,0,1,0,0,0,0,0
2882,Oil and acrylic / Canvas,oil and acrylic  canvas,oil  acrylic  canvas,1,1,1,0,0,0,0,0,0,0
2883,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2884,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2885,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2886,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2887,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2888,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2889,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2890,Enamel / Paperboard,enamel  paperboard,enamel  paperboard,0,0,0,1,1,0,0,0,0,0
2891,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2892,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2893,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2894,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2895,Acrylic and gold leaf / Wood,acrylic and gold leaf  wood,acrylic  gold leaf  wood,0,0,1,0,0,0,0,0,0,1
2896,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2897,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
2898,Oil and tempera / Panel,oil and tempera  panel,oil  tempera  panel,0,1,0,0,0,0,0,1,0,0
2899,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
2900,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2901,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2902,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
2903,Acrylic and lacquer and cotton on FRP,acrylic and lacquer and cotton on frp,acrylic  lacquer  cotton frp,0,0,1,0,0,1,0,0,0,0
2904,Ink and acrylic / Paper,ink and acrylic  paper,ink  acrylic  paper,0,0,1,0,1,0,0,0,1,0
2905,Ink and acrylic / Paper,ink and acrylic  paper,ink  acrylic  paper,0,0,1,0,1,0,0,0,1,0
2906,Ink and acrylic on linen paper,ink and acrylic on linen paper,ink  acrylic linen paper,0,0,1,0,1,0,0,0,1,0
2907,Ink and acrylic / Canvas,ink and acrylic  canvas,ink  acrylic  canvas,1,0,1,0,0,0,0,0,1,0
2908,Ink and acrylic / Canvas,ink and acrylic  canvas,ink  acrylic  canvas,1,0,1,0,0,0,0,0,1,0
2909,Ink on silver-flecked wax paper,ink on silverflecked wax paper,ink silverflecked wax paper,0,0,0,0,1,0,0,0,1,0
